id,documentId,name,type,phone,whatsapp,openingHour,address,nonStop,latitude,longitude,promoted,createdAt,updatedAt,publishedAt,locale
9872,s6qgsvt9tcct5y8fm92tb1hc,Caspian İnternational Hospital  (Stomatoloji xidmətlər göstərilir),DENTAL,+994553007089;+994125025015;+994125025018;+994125025916,,,"Bakı şəh., Səbail ray., Badamdar şos., 1-ci yaşayış massivi, 31",False,40.34331667,49.81023091,False,2025-06-04T20:13:08.185Z,2025-11-19T12:56:23.251Z,2025-11-19T12:56:23.659Z,az
10135,r9h3fio9rh718vtgylnlw7y4,22 ƏSR,DENTAL,+994513580150;+994702580150;+994124092327,,,"Sumqayıt şəh., 17-ci mkr., İ.Qayibov küç., 51 məh.",False,40.56412516,49.70992692,False,2025-06-04T20:13:05.766Z,2025-11-19T12:56:31.650Z,2025-11-19T12:56:32.163Z,az
10064,gx18848q5jgdbom9edwf3zdm,Apex,DENTAL,+994125254844;+994125254847,,,"Bakı şəh., Yasamal ray., H.Məcidov küç., 12",False,40.38330167,49.80983927,False,2025-06-04T20:13:08.480Z,2025-11-19T12:56:29.932Z,2025-11-19T12:56:30.482Z,az
10145,audjee4kgbv49ar3x33m7de5,Sağlam Diş (Qara Qarayev filialı),DENTAL,+994555203151;+994125203151;+994125203161,,,"Bakı şəh., Nizami ray., Ə.Hacıyev küç., 15",False,40.41531639,49.93248289,False,2025-06-04T20:13:06.799Z,2025-11-19T12:56:32.209Z,2025-11-19T12:56:32.484Z,az
10161,a0fwev4cxgef9ek66vk53goi,EMV Dent,DENTAL,+994502111492,,,"Bakı şəh., Nərimanov ray., Təbriz küç., giriş 209G, M2, m1",False,40.40420766,49.87341617,False,2025-06-04T20:13:06.285Z,2025-11-20T10:12:31.822Z,2025-11-20T10:12:31.889Z,az
10062,w2v1nory5cwrbjmcqyqyuloa,Mərkəzi Klinika Stomatologiya,DENTAL,+994552924202;+994124924202,,,"Bakı şəh., Səbail ray., Xəqani küç., 90D",False,40.37676302,49.85545526,False,2025-06-04T20:13:07.705Z,2025-11-19T12:56:30.278Z,2025-11-19T12:56:30.479Z,az
9999,heh11atsbmanu6jlt50j66o5,Dental Art,DENTAL,+994503761122;+994552161122;+994703661122;+994185481139,,,"Sumqayıt şəh., 12-ci mkr., Koroğlu pros., 1/2",False,40.5654612,49.6858459,False,2025-06-04T20:13:06.655Z,2025-11-19T12:56:28.139Z,2025-11-19T12:56:28.511Z,az
9992,hs5zpxhmnkifti58lcc5drjn,Premium Dental,DENTAL,+994703366896,,,"Bakı şəh., Binəqədi ray., Azadlıq pr., 3071-ci məhəllə (Baku Electronics-in yaxınlığında)",False,40.41339839,49.83609029,False,2025-06-04T20:13:06.712Z,2025-11-19T12:56:27.621Z,2025-11-19T12:56:28.133Z,az
10082,lc1sh55vxut2ucqilzaubrr5,Smile Gallery,DENTAL,+994519497969;+994124497969,,,"Bakı şəh., Nəsimi ray., H.Ələsgərov küç., 11",False,40.39184361,49.83601976,False,2025-06-04T20:13:06.706Z,2025-11-19T12:56:30.640Z,2025-11-19T12:56:30.954Z,az
10130,btnl5cn8wmjiimqom75ndioe,32 Beauty,DENTAL,+994125613290;+994125613280;+994125613213,,,"Bakı şəh., Nərimanov ray., M.Araz küç., 63",False,40.40695543,49.84494176,False,2025-06-04T20:13:06.571Z,2025-11-19T12:56:31.788Z,2025-11-19T12:56:32.075Z,az
9879,ftpbwpzsw77rdgihxgophhfg,SWISSDENT,DENTAL,+994998303209;*3200;+994124323200,,,"Bakı şəh., Yasamal ray., A.M.Şərifzadə küç., 34",False,40.37456407,49.80540701,False,2025-06-04T20:13:06.828Z,2025-11-19T12:56:23.264Z,2025-11-19T12:56:23.864Z,az
9986,smoz0vjui31rep7mj9u684qb,Müasir Stomatoloqiya,DENTAL,+994502771170;+994703262109,,,"Sumqayıt şəh.,  3-cü məhəllə, Nizami küç., ev 23/14",False,40.59447591,49.66969712,False,2025-06-04T20:13:07.698Z,2025-11-19T12:56:27.491Z,2025-11-19T12:56:27.833Z,az
9971,pnqxfc4ooko35b5bo4gsu6fc,Bioloji Təbabət (Göyçay)  (Stomatoloji xidmətlər göstərilir),DENTAL,+994502461411;+994552597090;,,,"Göyçay şəh., M.Muradov küç., 12",False,40.65385398,47.75102394,False,2025-06-04T20:13:07.474Z,2025-11-19T12:56:27.251Z,2025-11-19T12:56:27.503Z,az
9903,ha0dt960jtbob94fl3qi7zak,Assmed  (Stomatoloji xidmətlər göstərilir),DENTAL,+994505458322;+994124451717;+994124451818(ext.101),,,"Bakı şəh., Qaradağ ray., Lökbatan qəs., D.Bünyadzadə küç., 3A",False,40.32027542,49.73243596,False,2025-06-04T20:13:07.695Z,2025-11-19T12:56:24.493Z,2025-11-19T12:56:25.208Z,az
9940,ir4lymdlkoovbu4akro6byms,İNTERDENT,DENTAL,+994552627573;+994124992277,,,"Bakı şəh., Nəsimi ray., Natiq Şahbazov 36D",False,40.38736524,49.84659702,False,2025-06-04T20:13:08.485Z,2025-11-19T12:56:26.245Z,2025-11-19T12:56:26.715Z,az
9997,lxq5aalcjjzwhex6uii6d1nd,EN KLİNİK,DENTAL,+994125989222,,,"Bakı şəh., Səbail ray., Xəqani küç., 76 C",False,40.37573914,49.85256452,False,2025-06-04T20:13:06.758Z,2025-11-19T12:56:27.900Z,2025-11-19T12:56:28.460Z,az
9965,z6n3bbw4n063kzq54pv48btb,Mərkəzi Klinika Gəncə Xəstəxanası  (Stomatoloji xidmətlər göstərilir),DENTAL,+994502832803;+994222640909,,,"Gəncə şəh., Nizami ray., B.Totanlı küç., 17",False,40.6593975,46.3386882,False,2025-06-04T20:13:07.681Z,2025-11-19T12:56:27.092Z,2025-11-19T12:56:27.313Z,az
10026,lpb7db8kf287f2avsb45dhmk,Prestij Dental Klinika,DENTAL,+994775633030;+994125633030,,,"Bakı şəh., Binəqədi ray.,  8-ci mkr., S.S.Akhundov küç., 50",False,40.42486096,49.84422877,False,2025-06-04T20:13:06.672Z,2025-11-19T12:56:29.021Z,2025-11-19T12:56:29.389Z,az
10091,ybmulrxqod03s5qpmtifhdim,Dental Update,DENTAL,+994508050090;+994125640090,,,"Bakı şəh., Nərimanov ray., Məmməd Araz küç., 102",False,40.40649777,49.8443792,False,2025-06-04T20:13:09.475Z,2025-11-19T12:56:30.872Z,2025-11-19T12:56:31.157Z,az
9929,drtz64p59gbhvpron335lgdk,Sədəf klinikası  (Stomatoloji xidmətlər göstərilir),DENTAL,+994503087866;+994124463304,,,"Bakı şəh., Qaradağ ray., Sahil qəs., B.Əliyev küç., 33",False,40.2206548,49.57426529,False,2025-06-04T20:13:07.580Z,2025-11-19T12:56:26.007Z,2025-11-19T12:56:26.493Z,az
9956,aw5yaxlzgopy7hs1h4iwgazj,VA DENT Estetik klinika,DENTAL,+994552317709,,,"Bakı şəh., Yasamal ray., Ş.Mehdiyev küç., məh. 1054",False,40.3929919,49.8152537,False,2025-06-04T20:13:07.652Z,2025-11-19T12:56:26.781Z,2025-11-19T12:56:27.170Z,az
9984,xarrmq0ckqs6ueonfi9thehu,Dent House,DENTAL,+994702600962;+994123757778,,,"Bakı şəh., Xətai ray., M.Hadi küç., 7",False,40.39190412,49.95413667,False,2025-06-04T20:13:06.675Z,2025-11-19T12:56:27.607Z,2025-11-19T12:56:27.824Z,az
10022,wsz1lra9z5mvjin0064lvwuo,OKİ Tibb müalicəxanası  (Stomatoloji xidmətlər göstərilir),DENTAL,+994513640310;+994505971647;+994233852915,,,"Qusar şəh., F.Musayev küç., 27",False,41.4257721,48.4306896,False,2025-06-04T20:13:04.180Z,2025-11-19T12:56:28.841Z,2025-11-19T12:56:29.364Z,az
10039,eowo5ttzcudw272b1rrfwwzu,Dəniz Diş,DENTAL,+994702140430;+994125974204;+994125965904,,,"Bakı şəh., Yasamal ray., L.Tolstoy küç., 137",False,40.37259013,49.83449901,False,2025-06-04T20:13:05.492Z,2025-11-19T12:56:29.771Z,2025-11-19T12:56:30.043Z,az
10126,heoni7cxb0pgt0mmna8ysadj,Only Dent,DENTAL,+994552140430;+994125050717;+994125050718;+994125050719,,,"Bakı şəh., Yasamal ray., M.Seyidov 12",False,40.37603146,49.80814145,False,2025-06-04T20:13:06.173Z,2025-11-19T12:56:31.619Z,2025-11-19T12:56:32.049Z,az
10095,nr23vqvaxmxjrsnn9oej8b3e,Türk-American Medical Centre (Stomatoloji xidmətlər göstərilir),DENTAL,+994502300450;+994124973784;+994125962024(103),,,"Bakı şəh., Nərimanov ray., Y.V.Çəmənzəminli küç., 18",False,40.4018043,49.83348767,False,2025-06-04T20:13:08.936Z,2025-11-19T12:56:30.972Z,2025-11-19T12:56:31.209Z,az
9890,zlz4dcj6jjuth414chgbycqa,Dental Studio,DENTAL,+994505323036;+994125982887,,,"Bakı şəh., Nəsimi ray., M.Zeynalabdiyev küç., 6",False,40.37981785,49.85618327,False,2025-06-04T20:13:06.143Z,2025-11-19T12:56:23.616Z,2025-11-19T12:56:24.189Z,az
9891,pdppfnrtaiacqqnwwasupt1t,Oksigen Yeni Tibb Mərkəzi  (Stomatoloji xidmətlər göstərilir),DENTAL,+994502717179;906;+994124650023;+994124650024,,,"Bakı şəh., Nərimanov ray., Təbriz küç.",False,40.40365134,49.87001122,False,2025-06-04T20:13:07.507Z,2025-11-19T12:56:23.554Z,2025-11-19T12:56:24.038Z,az
9947,rbr2pzqd2uvhxez4s4xi24u9,Unikal Klinika  (Stomatoloji xidmətlər göstərilir),DENTAL,+994 50 285 21 76,,,"Sumqayıt şəh., İsmət Qayıbov küçəsi, giriş 2 (Nur şadlıq sarayının yanı)",False,40.57601423,49.67927351,False,2025-06-04T20:13:07.661Z,2025-11-19T12:56:26.432Z,2025-11-19T12:56:26.866Z,az
10088,fw3v3lf9jdziijvbotzkcrk3,Həyat Tibb Mərkəzi (Stomatoloji xidmətlər göstərilir),DENTAL,+994704047592;+994125599748,,,"Bakı şəh., Qala qəs., Xaşaxuna bağları 91K",False,40.42679529,50.21556673,False,2025-06-04T20:13:08.537Z,2025-11-19T12:56:30.775Z,2025-11-19T12:56:31.075Z,az
9237,krmpny546i1nnnm31kaj68au,Dental Harmony,DENTAL,+99470-773-33-00;+994707730033,+99470-773-33-00;+994707730033,09:00-21:00,"Gadir Mammadov 2B, Bakı
",False,40.36669894,49.94579941,False,2025-08-29T10:40:19.926Z,2025-09-17T05:40:16.283Z,2025-09-17T05:40:16.316Z,az
9275,bn4rohovn3t4jpq57r2b1wyn,Happy Dent,DENTAL," 012 4400024;0124497960;050 3962000,",,09:30,"Süleyman Rüstəm küçəsi, Bakı 1007
",False,49.83964,40.39052253,False,2025-10-03T07:23:16.546Z,2025-10-03T07:34:15.507Z,2025-10-03T07:34:15.539Z,az
10021,ff5pd93khp1hze9wfsru8n76,Sağlam Diş (Yasamal filialı),DENTAL,+994515250051;+994125250050;+994125250051,,,"Bakı şəh., Yasamal ray., Tbilisi pr., 49B",False,40.39485099,49.81723272,False,2025-06-04T20:13:06.821Z,2025-11-19T12:56:29.089Z,2025-11-19T12:56:29.343Z,az
9896,qx6tc2xo4bep7e6c8vpfjvsm,Şəfa Özəl Tibb Mərkəzi  (Stomatoloji xidmətlər göstərilir),DENTAL,+994503476649;+994705457689;+994365456432,,,"Naxçıvan şəh., Cəlil Məmmədquluzadə küç., 13",False,39.20106252,45.41196841,False,2025-06-04T20:13:08.124Z,2025-11-19T12:56:23.746Z,2025-11-19T12:56:24.345Z,az
9278,xxkrn426o1yjywufo04slvh2,Megadent Ağ Şəhər,DENTAL,,,08:00–21:00,"Xətai r-nu,Ağ Şəhər,3 park küç.",False,40.38798,49.88941,False,2025-10-03T10:34:48.633Z,2025-10-03T10:36:09.560Z,2025-10-03T10:36:09.619Z,az
9926,x0da9sn2itbp6ry8uny63pyj,Happy Smile,DENTAL,+994704411640;+994124411640,,,"Bakı şəh., Nəsimi ray., Mirəli Qaşqay küç., 49",False,40.38566209,49.84622975,False,2025-06-04T20:13:08.232Z,2025-11-19T12:56:25.753Z,2025-11-19T12:56:26.210Z,az
9952,dpqb4y904borzrci78s73mf5,Z DENT clinic,DENTAL,+994553330337,,,"Bakı şəh., Nərimanov ray., Atatürk pr., 138",False,40.41265334,49.84717811,False,2025-06-04T20:13:04.139Z,2025-11-19T12:56:26.637Z,2025-11-19T12:56:27.040Z,az
9980,oca3foxwzyoxejh0ewjzxk81,Dental Club,DENTAL,+994703792840;125410446,,,"Bakı şəh., Nərimanov ray., Ceyhunbəy Hacıbəyli küç., 116",False,40.39065439,49.84703111,False,2025-06-04T20:13:08.012Z,2025-11-19T12:56:27.377Z,2025-11-19T12:56:27.687Z,az
9899,wv0ad98qx21ik02e6gkxcnsz,Sağlam Diş (Bakıxanov filialı),DENTAL,+994556008123;+994124294224;+994124297800,,,"Bakı şəh., Sabunçu ray., Bakıxanov qəs., S.Qocayev küç., 39A",False,40.4168585,49.9644243,False,2025-06-04T20:13:04.118Z,2025-11-19T12:56:23.768Z,2025-11-19T12:56:24.406Z,az
9949,pb0qbqgum72769odn2g5zcto,Ömürdən pay  (Stomatoloji xidmətlər göstərilir),DENTAL,+994502867688;+994202053100,,,"Bərdə şəh., N.Nərimanov küç., 2",False,40.37396048,47.1214913,False,2025-06-04T20:13:07.658Z,2025-11-19T12:56:26.350Z,2025-11-19T12:56:26.821Z,az
9877,u20uqwclfuo785koz5pfayke,Novo Optika (Ağ şəhər),OPTICS,+994992030663;+994552133563,+994992030663;+994552133563,09:00-21:00,"Bakı şəh., Xəqani Rüstəmov 4",False,40.38230368,49.88089703,True,2025-06-04T20:13:09.641Z,2025-11-19T12:56:23.255Z,2025-11-19T12:56:23.828Z,az
9870,ib6q0jw5jil4djzktydrms5n,Novo Optika (İçərişəhər),OPTICS,+994992030663;+994552135243,+994992030663;+994552135243,10:00-20:00,"Bakı şəh., Şeyx Şamil 16A",False,40.36664527,49.82924518,True,2025-06-04T20:13:09.364Z,2025-11-19T12:56:22.923Z,2025-11-19T12:56:23.239Z,az
9977,ck61shq0h8n86kxjhhg2prnp,FOCUS 5 mərtəbə,OPTICS,+994506623360;;+994774080229,,8:00-22:00/7,"Bakı şəh., Nəsimi ray., Ş.Qurbanov küç., 2",False,40.37676827,49.83223961,False,2025-06-04T20:13:07.576Z,2025-11-19T12:56:27.162Z,2025-11-19T12:56:27.581Z,az
10029,pobilryhvicxj8iofp7h5gza,Günəbaxan,OPTICS,+994554555638;+994125102378,,8:00-23:00/7,"Bakı şəh., Yasamal ray., B.Vahabzadə küç., 5",False,40.3753653,49.81219317,False,2025-06-04T20:13:04.106Z,2025-11-19T12:56:28.855Z,2025-11-19T12:56:29.561Z,az
9924,zfcn6pa5i7jiiljbyvtai5w0,NUR,OPTICS,+994554558542;+994554558542,,,"Bakı şəh., Xətai ray., Xocalı pr., 34A",False,40.38208697,49.86921112,False,2025-06-04T20:13:03.790Z,2025-11-19T12:56:25.640Z,2025-11-19T12:56:26.112Z,az
10049,sl487lmejqmb9xq3wqxzhciy,Kanon Stimol Sumqayıt,OPTICS,+994554558563;+994186443583,,9:00-22:00/7,"Sumqayıt şəh., 2-ci  mkr, Sülh küç.",False,40.58688929,49.67082161,False,2025-06-04T20:13:07.903Z,2025-11-19T12:56:30.013Z,2025-11-19T12:56:30.252Z,az
10099,d0k0jczntaxmymqfm2u79a8k,Optic Gallery,OPTICS,+994512913644,+994512913644,,"Bakı şəh., Füzuli küç., 300",False,40.37632687,49.83456523,False,2025-06-04T20:13:09.125Z,2025-11-19T12:56:31.064Z,2025-11-19T12:56:31.358Z,az
9951,tbpclto38gpu8dda0vjf3rz1,MAJESTİK,OPTICS,+994506820504,+994506820504.,,"Bakı şəh., M.Hüseynov küç., 39 (Dünya Göz klinikası ilə yaxın)",False,40.34992864,49.83560259,False,2025-06-04T20:13:09.205Z,2025-11-19T12:56:25.913Z,2025-11-19T12:56:26.919Z,az
10058,xnbn7k7ueq3qlbebqml9qexc,Kanon 100 Semaşko,OPTICS,+994554558539;+994124494664,,9:00-21:00/7,"Bakı şəh., Nəsimi ray., M.Mirqasımov küç., 2",False,40.39433047,49.83492203,False,2025-06-04T20:13:04.069Z,2025-11-19T12:56:30.017Z,2025-11-19T12:56:30.397Z,az
10125,iwzpneh6by6hohnpj9ww3xka,FOCUS Neftçilər metro,OPTICS,+994506623360;;+994772555749,,9:00-22:00/7,"Bakı şəh., Nizami ray., Q.Qarayev pr., 126",False,40.40950739,49.94335554,False,2025-06-04T20:13:08.291Z,2025-11-19T12:56:31.712Z,2025-11-19T12:56:31.960Z,az
10043,yik206zcrz5ot7hpqiw0wydk,Medical,OPTICS,+994554555820;+994124648549,,9:00-22:00/7,"Bakı şəh., Nərimanov ray., Ə.Rəcəbli küç., 1/11",False,40.40919841,49.86263062,False,2025-06-04T20:13:05.467Z,2025-11-19T12:56:29.758Z,2025-11-19T12:56:30.135Z,az
10033,t6hz60zm0fam6xe7uzrvlfz0,Zəfəran 20 Yanvar,OPTICS,+994554556951;+994124318700,,9:00-23:00/7,"Bakı şəh., Yasamal ray., Zərdabi pr. ilə M.Həsənov küç. kəsişməsi, məh. 3165 (Azərsu ilə üzbəüz)",False,40.40408904,49.80633186,False,2025-06-04T20:13:05.764Z,2025-11-19T12:56:29.557Z,2025-11-19T12:56:29.857Z,az
9917,diw1a8oz8zi6u26ua5ftbm0s,FOCUS Sumqayıt,OPTICS,+994506623360;;+994772552767,,9:00-21:00/7,"Sumqayıt şəh., 20 Yanvar küç. ilə Sülh küç. kəsişməsi",False,40.58991009,49.67563996,False,2025-06-04T20:13:07.450Z,2025-11-19T12:56:25.382Z,2025-11-19T12:56:25.852Z,az
9298,fobxylngeaakj2h0a134dnyz,Novo Optika (Atatürk prospekti),OPTICS,(+994) 99 204 44 32,,,Bakı şəh. Atatürk prospekti 41/47,False,40.41134,49.84664,False,2025-11-18T12:58:27.474Z,2025-11-19T10:29:20.850Z,2025-11-19T10:29:20.891Z,az
9904,c97pw02lqn4c0wnbztijlifm,Yeganə,OPTICS,+994554558570;+994125690837 ,,9:00-21:00/6,"Bakı şəh., Nəsimi ray., Hüseynbala Əliyev küç., məh. 3018, 26A",False,40.41173092,49.82130271,False,2025-06-04T20:13:05.810Z,2025-11-19T12:56:24.621Z,2025-11-19T12:56:25.395Z,az
